TB-TJM-128	Farmville	TJM	Other-Met	Rock	nan	Ordinary Chondrite	H4	nan	0.0	150.0	Yes	Particulate Ground	Pitt County, North Caroline, USA	Smithsonian Inst 	0.0	Ordinary chondrite powder studied by Jarosevich, Meteoritics, 323-337, 1990.  Almost all metal removed.  USNM 7073
TB-TJM-129	Lost City	TJM	Other-Met	Rock	nan	Ordinary Chondrite	H5	nan	0.0	150.0	Yes	Particulate Ground	Cherokee County, Oklahoma, USA	Smithsonian Inst 	0.0	Ordinary chondrite powder studied by Jarosevich, Meteoritics, 323-337, 1990.  Almost all metal removed.  USNM 7073
TB-TJM-130	New Concord	TJM	Other-Met	Rock	nan	Ordinary Chondrite	L6	nan	0.0	150.0	Yes	Particulate Ground	Muskingum County, Ohio, USA	Smithsonian Inst 	0.0	Ordinary chondrite powder studied by Jarosevich, Meteoritics, 323-337, 1990.  Almost all metal removed.  USNM 7073
TB-TJM-131	Canon City	TJM	Other-Met	Rock	nan	Ordinary Chondrite	H6	nan	0.0	150.0	Yes	Particulate Ground	Fremont County, Colorado, USA	Smithsonian Inst 	0.0	Ordinary chondrite powder studied by Jarosevich, Meteoritics, 323-337, 1990.  Almost all metal removed.  USNM 7073
TB-TJM-134	Guibga	TJM	Other-Met	Rock	nan	Ordinary Chondrite	L5	nan	0.0	150.0	Yes	Particulate Ground	near Pissila, Upper Volta	Smithsonian Inst 	0.0	Ordinary chondrite powder studied by Jarosevich, Meteoritics, 323-337, 1990.  Almost all metal removed.  USNM 7073
TB-TJM-136	Kabo	TJM	Other-Met	Rock	nan	Ordinary Chondrite	H4	nan	0.0	150.0	Yes	Particulate Ground	Kano State, Nigeria	Smithsonian Inst 	0.0	Ordinary chondrite powder studied by Jarosevich, Meteoritics, 323-337, 1990.  Almost all metal removed.  USNM 7073
TB-TJM-143	Pribram	TJM	Other-Met	Rock	nan	Ordinary Chondrite	H5	nan	0.0	150.0	Yes	Particulate Ground	Stredocesky, Czechoslovakia	Smithsonian Inst 	0.0	Ordinary chondrite powder studied by Jarosevich, Meteoritics, 323-337, 1990.  Almost all metal removed.  USNM 7073
MP-TXH-054-A	Ibitira <25 um	TXH	Other-Met	Rock	nan	Achondrite	Eucrite HED Basaltic	nan	0.0	25.0	Yes	Particulate	Martinho Campos, Minas Gerais, Brazil 	Univ. Hawaii	0.0	nan
MP-TXH-086-A	Moore County	TXH	Other-Met	Rock	nan	Achondrite	Basaltic HED Eucrite	nan	0.0	25.0	Yes	Particulate	Moore Co., North Carolina	Smithsonian 	0.0	USNM 6649.  
MP-TXH-092-A	Serra de Mage 	TXH	Other-Met	Rock	nan	Achondrite	Basaltic HED Eucrite	nan	0.0	25.0	Yes	Particulate	Pesqueira, Pernambuco, Brazil 	MNHN Paris	0.0	no 1606.  
MT-AWB-169	GRA 98108 powder	AWB	Other-Met	Rock	nan	Achondrite	Basaltic HED Diogenite Harzburgitic	nan	0.0	0.0	Yes	Particulate Ground	Graves Nunataks, Antarctica	Smithsonian	785.0	Reference for use in the Dawn Mission
MT-AWB-169-A	GRA 98108 <45 um	AWB	Other-Met	Rock	nan	Achondrite	Basaltic HED Diogenite Harzburgitic	nan	0.0	45.0	Yes	Particulate Ground Dry-Sieved	Graves Nunataks, Antarctica	Smithsonian	785.0	Reference for use in the Dawn Mission
MT-HYM-029	EET 87520,23 eucrite	HYM	Other-Met	Rock	nan	Achondrite	Basaltic HED Eucrite	nan	0.0	45.0	Yes	Particulate Ground Sorted	Elephant Moraine, Antarctica	University of Tennessee	0.0	Petrology and near-infrared spectra of eucrites (Dawn)
MT-HYM-031	PCA 91078,16 eucrite	HYM	Other-Met	Rock	nan	Achondrite	Basaltic HED Eucrite	nan	0.0	45.0	Yes	Particulate Ground Sorted	Pecora Escarpment, Antarctica	University of Tennessee	0.0	Petrology and near-infrared spectra of eucrites (Dawn)
MT-HYM-032	BTN 00300,21 eucrite	HYM	Other-Met	Rock	nan	Achondrite	Basaltic HED Eucrite	nan	0.0	45.0	Yes	Particulate Ground Sorted	Bates Nunataks, Antarctica	University of Tennessee	0.0	Petrology and near-infrared spectra of eucrites (Dawn)
MT-HYM-033	MET 01081,12 eucrite	HYM	Other-Met	Rock	nan	Achondrite	Basaltic HED Eucrite	nan	0.0	45.0	Yes	Particulate Ground Sorted	Meteorite Hills, Antarctica	University of Tennessee	0.0	Petrology and near-infrared spectra of eucrites (Dawn)
MT-HYM-034	GRA 98098 eucrite	HYM	Other-Met	Rock	nan	Achondrite	Basaltic HED Eucrite	nan	0.0	38.0	Yes	Particulate Ground Sorted	Graves Nunataks, Antarctica 	University of Tennessee	0.0	nan
RM-REM-120	QUE 99050,7 chip	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	0.0	nan	Chip	Queen Alexandra Range, Antarctica	NASA JSC - Univ. Notre Dame	0.0	HED mixing model study
RM-REM-120-A	QUE 99050,7 <45 um	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	45.0	Yes	Particulate Ground Sorted	Queen Alexandra Range, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-120-P	QUE 99050,7 bulk powder	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	1000.0	Yes	Particulate Ground Unsorted	Queen Alexandra Range, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-121	MIL 03368,14 chip	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	0.0	nan	Chip	Miller Range, Antarctica	NASA JSC - Univ. Notre Dame	0.0	HED mixing model study
RM-REM-121-A	MIL 03368,14 <45 um	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	45.0	Yes	Particulate Ground Sorted	Miller Range, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-121-P	MIL 03368,14 bulk powder	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	1000.0	Yes	Particulate Ground Unsorted	Miller Range, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-122	ALH 85015,10 chip	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	0.0	nan	Chip	Allan Hills, Antarctica	NASA JSC - Univ. Notre Dame	0.0	HED mixing model study
RM-REM-122-A	ALH 85015,10 <45 um	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	45.0	Yes	Particulate Ground Sorted	Allan Hills, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-122-P	ALH 85015,10 bulk powder	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	1000.0	Yes	Particulate Ground Unsorted	Allan Hills, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-125	GRA 98108,26 chip	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	0.0	nan	Chip	Graves Nunataks, Antarctica	NASA JSC - Univ. Notre Dame	0.0	HED mixing model study
RM-REM-125-A	GRA 98108,26 <45 um	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	45.0	Yes	Particulate Ground Sorted	Graves Nunataks, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-125-P	GRA 98108,26 bulk powder	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	1000.0	Yes	Particulate Ground Unsorted	Graves Nunataks, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-127	EET 83246,29 chip	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	0.0	nan	Chip	Elephant Moraine, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-127-A	EET 83246,29 <45 um	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	45.0	Yes	Particulate Ground Sorted	Elephant Moraine, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-127-P	EET 83246,29 bulk powder	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	1000.0	Yes	Particulate Ground Unsorted	Elephant Moraine, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-128	LEW 88008,23 chip	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	0.0	nan	Chip	Lewis Cliff, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-128-A	LEW 88008,23 <45 um	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	45.0	Yes	Particulate Ground Sorted	Lewis Cliff, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-128-P	LEW 88008,23 bulk powder	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	1000.0	Yes	Particulate Ground Unsorted	Lewis Cliff, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-130	PCA 02008,12 chip	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	0.0	nan	Chip	Pecora Escarpment, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-130-A	PCA 02008,12 <45 um	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	45.0	Yes	Particulate Ground Sorted	Pecora Escarpment, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-130-P	PCA 02008,12 bulk powder	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	1000.0	Yes	Particulate Ground Unsorted	Pecora Escarpment, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-131	LAP 03979,11 chip	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	0.0	nan	Chip	LaPaz Icefield, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-131-A	LAP 03979,11 <45 um	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	45.0	Yes	Particulate Ground Sorted	LaPaz Icefield, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-131-P	LAP 03979,11 bulk powder	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	1000.0	Yes	Particulate Ground Unsorted	LaPaz Icefield, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-132	MET 01084,11 chip	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	0.0	nan	Chip	Meteorite Hills, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-132-A	MET 01084,11 <45 um	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	45.0	Yes	Particulate Ground Sorted	Meteorite Hills, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
RM-REM-132-P	MET 01084,11 bulk powder	REM	Other-Met	Rock	nan	Achondrite	Basaltic HED Olivine-Diogenite	nan	0.0	1000.0	Yes	Particulate Ground Unsorted	Meteorite Hills, Antarctica	NASA JSC - Brown University	0.0	HED mixing model study
AG-TJM-012	85% LCP + 15% HCP	TJM	Earth	Mineral	nan	Mixture 	Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-013	50% LCP + 50% HCP	TJM	Earth	Mineral	nan	Mixture 	Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-014	70% OL + 30% LCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-015	40% OL + 51% LCP + 9% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-016	80% OL + 10% PLG + 8.5% LCP + 1.5% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-017	10% OL + 90% LCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-018	30% OL + 70% LCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-019	50% OL + 50% LCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-020	90% OL + 10% LCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-021	20% OL + 68% LCP + 12% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-022	30% OL + 59.5% LCP + 10.5% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-023	50% OL + 42.5% LCP + 7.5% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-024	60% OL + 34% LCP + 6% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-025	70% OL + 25.5% LCP + 4.5% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-026	80% OL + 17% LCP + 3% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-027	10% PLG + 45% LCP + 45% HCP	TJM	Earth	Mineral	nan	Mixture 	Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-028	20% PLG + 40% LCP + 40% HCP	TJM	Earth	Mineral	nan	Mixture 	Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-029	30% PLG + 35% LCP + 35% HCP	TJM	Earth	Mineral	nan	Mixture 	Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-030	40% PLG + 30% LCP + 30% HCP	TJM	Earth	Mineral	nan	Mixture 	Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-031	50% PLG + 25% LCP + 25% HCP	TJM	Earth	Mineral	nan	Mixture 	Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-032	90% OL + 5% PLG + 4.25% LCP + 0.75% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-033	70% OL + 15% PLG + 12.75% LCP + 2.25% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-034	60% OL + 20% PLG + 17% LCP + 3% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-035	20% OL + 40% LCP + 40% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-036	30% OL + 35% LCP + 35% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-037	40% OL + 30% LCP + 30% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-038	50% OL + 25% LCP + 25% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-039	60% OL + 20% LCP + 20% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-040	70% OL + 15% LCP + 15% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-041	80% OL + 10% LCP + 10% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-042	10% PLG + 76.5% LCP + 13.5% HCP	TJM	Earth	Mineral	nan	Mixture 	Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-043	20% PLG + 68% LCP + 12% HCP	TJM	Earth	Mineral	nan	Mixture 	Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-044	30% PLG + 59.5% LCP + 10.5% HCP	TJM	Earth	Mineral	nan	Mixture 	Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-045	40% PLG + 51% LCP + 9% HCP	TJM	Earth	Mineral	nan	Mixture 	Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-046	50% PLG + 42.5% LCP + 7.5% HCP	TJM	Earth	Mineral	nan	Mixture 	Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-047	90% OL + 5% PLG + 2.5% LCP + 2.5% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-048	80% OL + 10% PLG + 5% LCP + 5% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-049	70% OL + 15% PLG + 7.5% LCP + 7.5% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-050	60% OL + 20% PLG + 10% LCP + 10% HCP	TJM	Earth	Mineral	nan	Mixture 	Olivine Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
AG-TJM-051	60% PLG + 20% LCP + 20% HCP	TJM	Earth	Mineral	nan	Mixture 	Plagioclase  Hypersthene Augite	nan	0.0	38.0	Yes	Particulate Ground Sorted	nan	Smithsonian Inst.	0.0	Olivine-Orthopyroxene-Clinopyroxene-Plagioclase mixture study
JB-JLB-A15	50 wt% Forsterite (JB945D) + 50 wt% Enstatite (JBA14A)	JLB	Earth	Mineral	nan	Mixture	Olivine Forsterite Pyroxene Orthopyroxene Enstatite	nan	0.0	125.0	Yes	Particulate Ground Dry-Sieved	San Carlos, Arizona and Bergen, Norway	Bishop Lab, SETI Institute	0.0	Spectroscopy of synthetic ureilite mixtures (MDAP, MFRP, Active Missions, Prop Prep)
JB-JLB-A16	25 wt% Forsterite (JB945D) + 75 wt% Enstatite (JBA14A)	JLB	Earth	Mineral	nan	Mixture	Olivine Forsterite Pyroxene Orthopyroxene Enstatite	nan	0.0	125.0	Yes	Particulate Ground Dry-Sieved	San Carlos, Arizona and Bergen, Norway	Bishop Lab, SETI Institute	0.0	Spectroscopy of synthetic ureilite mixtures (MDAP, MFRP, Active Missions, Prop Prep)
JB-JLB-A17	75 wt% Forsterite (JB945D) + 25 wt% Enstatite (JBA14A)	JLB	Earth	Mineral	nan	Mixture	Olivine Forsterite Pyroxene Orthopyroxene Enstatite	nan	0.0	125.0	Yes	Particulate Ground Dry-Sieved	San Carlos, Arizona and Bergen, Norway	Bishop Lab, SETI Institute	0.0	Spectroscopy of synthetic ureilite mixtures (MDAP, MFRP, Active Missions, Prop Prep)
JB-JLB-A18	47.5 wt% Forsterite (JB945D) + 47.5 wt% Enstatite (JBA14A) + 5 wt% graphite (JBA05)	JLB	Earth	Mineral	nan	Mixture	Olivine Forsterite Pyroxene Orthopyroxene Enstatite	nan	0.0	125.0	Yes	Particulate Ground Dry-Sieved	San Carlos, Arizona and Bergen, Norway	Bishop Lab, SETI Institute	0.0	Spectroscopy of synthetic ureilite mixtures (MDAP, MFRP, Active Missions, Prop Prep)
JB-JLB-A19	48 wt% Forsterite (JB945D) + 48 wt% Enstatite (JBA14A) + 3-4 wt% graphite (JBA05)	JLB	Earth	Mineral	nan	Mixture	Olivine Forsterite Pyroxene Orthopyroxene Enstatite	nan	0.0	125.0	Yes	Particulate Ground Dry-Sieved	San Carlos, Arizona and Bergen, Norway	Bishop Lab, SETI Institute	0.0	Spectroscopy of synthetic ureilite mixtures (MDAP, MFRP, Active Missions, Prop Prep)
MX-JPE-019-A	50% San Carlos olivine + 50% Tanzania enstatite mixture <125 um	JPE	Earth	Mineral	nan	Mixture	Olivine Pyroxene Orthopyroxene Enstatite	nan	0.0	125.0	Yes	Particulate Ground Sorted	San Carlos, AZ & Tanzania, Africa	University of Tennessee	0.0	As a control for terrestrial weathering removal treatment
MX-RGM-066	25% HCP (PX-18) + 75% LCP (PX-17) <25 um	RGM	Synthetic	Mineral	nan	Silicate (Ino)	Pyroxene Mixture	nan	0.0	25.0	Yes	Particulate Ground Sieved	Synthesized by Donald Lindsley at SUNY Stonybrook	Texas Christian University	0.0	nan
MX-RGM-067	50% HCP (PX-18) + 50% LCP (PX-17) <25 um	RGM	Synthetic	Mineral	nan	Silicate (Ino)	Pyroxene Mixture	nan	0.0	25.0	Yes	Particulate Ground Sieved	Synthesized by Donald Lindsley at SUNY Stonybrook	Texas Christian University	0.0	nan
MX-RGM-068	75% HCP (PX-18) + 25% LCP (PX-17) <25 um	RGM	Synthetic	Mineral	nan	Silicate (Ino)	Pyroxene Mixture	nan	0.0	25.0	Yes	Particulate Ground Sieved	Synthesized by Donald Lindsley at SUNY Stonybrook	Texas Christian University	0.0	nan
XP-CMP-001	Mixture 50% PE-32, 50% PP-23  Origin PE-30,PP-21	CMP	Earth	Mineral	nan	Mixture 	Binary Pyroxene Clino Diopside Enstatite	nan	75.0	125.0	Yes	Particulate	Relab 	Relab C1-E1 	0.0	Mixture 50% PE-32, 50% PP-23  Origin PE-30,PP-21
XP-CMP-002	60% Opx 40% Cpx   Origin PE-030, PP-021 	CMP	Earth	Mineral	nan	Mixture 	Binary Pyroxene Clinopyroxene Diopside Enstatite	nan	75.0	125.0	Yes	Particulate	Relab 	Relab C1-E1 	0.0	60% Opx 40% Cpx   Origin PE-030, PP-021 
XP-CMP-003	40% Opx 60% Cpx   Origin PE-30,PP-21	CMP	Earth	Mineral	nan	Mixture 	Binary Pyroxene Clinopyroxene Diopside Enstatite	nan	75.0	125.0	Yes	Particulate	Relab 	Relab C1-E1 	0.0	40% Opx 60% Cpx   Origin PE-30,PP-21
XP-CMP-004	75% Opx 25% Cpx   Origin PE-30,PP-21	CMP	Earth	Mineral	nan	Mixture 	Binary Pyroxene Clinopyroxene Diopside Enstatite	nan	75.0	127.0	Yes	Particulate	Relab 	Relab C1-E1 	0.0	75% Opx 25% Cpx   Origin PE-30,PP-21
